,Spotify ID,artists_id,track_name,album_name,artists,date,duration_ms,song_popularity,added_by,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
440,1mohfLaTJtB2RplHLQVM70,"5hdhHgpxyniooUiQVaPxQ0,2R21vXR83lH98kGeO99Y66,7iK8PXO48WeuP03g8YR51W,1GKIlPFdcewHtpDVCQ8zmJ,3Wb38LDP3N4tkobValgE9D",La Jeepeta - Remix,La Jeepeta (Remix),"Nio Garcia,Anuel AA,Myke Towers,Brray,Juanka",2020-04-24,345240,70,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,reggaeton flow,trap boricua",0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,4
441,5hmcw6bW5V24CvJqsz87We,"5fMUXHkw8R8eOP2RNVYEZX,5czbzNZZfWpyFgZyfT3Mkk",On My Mind,On My Mind,"Diplo,SIDEPIECE",2020-03-05,189268,57,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,edm,electro house,moombahton,pop dance,bass house,house,tech house",0.771,0.731,7,-6.577,1,0.0407,0.00155,0.681,0.217,0.629,123.026,4
442,794Ncy1uIZ9SsszFKjN8gx,5YrBL6QmqRYTvr52b0IOT3,Hoy Me Fumé un Verde,"Grabaciones Encontradas, Vol. 1",De La Calle,2013-01-01,209842,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"cumbia pop,cumbia villera",0.696,0.721,10,-8.332,1,0.0791,0.26,0.0,0.123,0.795,142.459,3
443,7k4t7uLgtOxPwTpFmtJNTY,"790FomKkXshlbRYZFtlgla,0hCNtLu0JehylgoiP8L4Gh",Tusa,Tusa,"KAROL G,Nicki Minaj",2019-11-07,200960,75,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,hip pop,pop,queens hip hop,rap",0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,4
444,7MHN1aCFtLXjownGhvEQlF,0tmwSHipWxN12fsoLcFU3B,Una Lady Como Tú,Una Lady Como Tú,Manuel Turizo,2017-04-10,213026,67,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.788,0.477,4,-7.348,1,0.0434,0.549,0.0,0.349,0.86,94.983,4
445,2Tk5B1h58lJRsrivGg1jaE,7ugN9bU7x54gVI2295brJF,Vamos a la Playa,Stars,Loona,2020-10-11,179960,69,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,bubblegum dance,0.698,0.963,9,-4.514,1,0.0496,0.106,0.0,0.419,0.847,131.023,4
446,1Ft13La2daEGqz5yWJC7lx,2OnKRchqP7tT0FzTvWIFI7,Bella,Bella,Wolfine,2017-09-29,197120,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,reggaeton,urbano latino",0.909,0.493,3,-6.688,1,0.0735,0.128,0.000147,0.127,0.844,94.016,4
447,5YrjfKuFd0pMmYTGeRDV6X,3RtNN1VnooWEn3KQk03DUL,Piropo,Piropo,Noriel,2019-10-25,220133,54,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.866,0.747,9,-5.748,1,0.0725,0.122,0.0218,0.0403,0.772,93.984,4
448,1WC0hDdDOPpoi0Mj8H2tyW,"7kXCcNRLEnblbTAppPraBp,329e4yvIujISKGKz1BZZbO,7iK8PXO48WeuP03g8YR51W,1jSjfSgDjedJdi5MoyRu78,1mcTU81TzQhprhouKaTkpq,4h6Eg0dBZ4Fr8vRcSn8r5r",Date Tu Guille,Date Tu Guille,"Milly,Farruko,Myke Towers,Lary Over,Rauw Alejandro,Sharo Towers",2019-07-19,311786,52,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton flow,urbano latino,reggaeton,trap latino,puerto rican pop",0.757,0.847,8,-3.462,0,0.0726,0.145,0.0,0.204,0.493,100.051,4
449,4yL2Z0APTcHIE9RJWVfTUt,"0OROVBEZCocg0FcgJpyBse,7iK8PXO48WeuP03g8YR51W,6nVcHLIgY5pE2YCl8ubca1,4SsVbpTthjScTS7U2hmr1X,3EiLUeyEcA6fbRPSHkG5kb,1TtXnWcUs0FCkaZDPGYHdf",La Calle,La Calle,"Alex Sensation,Myke Towers,Jhayco,Arcángel,De La Ghetto,Darell",2020-04-02,292946,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,latin hip hop,reggaeton flow",0.77,0.813,7,-3.424,1,0.139,0.297,1.82e-06,0.158,0.717,98.024,4
450,0k5kd8IQULAW4hJBwndWs5,"4F4pp8NUW08JuXwnoxglpN,08k2TtlE1pYESgljfijLaI",Jacaranda,Jacaranda,"Bad Gyal,Dubbel Dutch",2017-05-26,184800,52,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"neoperreo,rap catala,rap latina,trap catala,urbano espanol,urbano latino,vogue",0.519,0.689,10,-3.353,1,0.149,0.0818,0.0,0.222,0.515,98.412,4
451,2VMESBUpDqcpoNTQeDdjn6,"7i7knDRybyk0pKGZs4TrA0,7Hq6EHWg4kFI4BtsRx1MpO",Broken Ties - The Whistlers remix,Makina Frenchcore,"The Whistlers,David Whistle",2019-04-05,197112,53,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,makina,0.632,0.976,6,-3.283,0,0.0555,0.0206,0.0041,0.0358,0.176,99.996,4
452,51RBDu31r3ynFswDJmidLW,"44Qx9J57sKKNFIASxM4dWh,6Ln6n58lzcx090j4yT2U2f,3XEHpvs63FYwwGhcgaoOPD,09I6kRZ5pakTrYunXBsXng",Tacatà - Radio Edit,Tacatà,"Tacabro,Romano,Sapienza,Ruly Rodriguez",2012,210000,58,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,latin house,0.817,0.853,4,-5.915,1,0.12,0.00868,0.0,0.35,0.605,126.951,4
453,0Aoy1E9WfGVzvtmIYxtBu1,1XbOJQ4J8ff8lZHqN2GwI5,Bará Berê,Bará Berê,Alex Ferrari,2017-09-01,221557,25,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.956,0.768,7,-4.618,1,0.212,0.016,0.0,0.326,0.806,130.052,4
454,2DzQoO8yTcZhbHTWI2etzw,"3O8SILpv2Zcc0WHT97Bk8D,6dzOSZvq8cNfSnGHhilmp3,29IoStLSRYWIox5T8NP5c4",Mandanga Style - Jose AM & Albert Kick Remix Radio Edit,Mandanga Style,"Amador Rivas,Jose AM,Albert Kick",2015-02-02,203000,32,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,electro latino,0.809,0.833,3,-3.343,0,0.205,0.0459,4.59e-06,0.309,0.688,128.005,4
455,2xIKTgmlZ8vZCwaWoSqwK2,"4Orj5NmOg4wuREX0dzsyjR,6E94QKXZv8BbO6QQJxcxLI",Como Ronea (15 Aniversario),Como Ronea (15 Aniversario),"Las Chuches,Daviles de Novelda",2019-08-16,197755,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"pop flamenco,rumba,spanish pop rock,flamenco urbano",0.719,0.755,3,-7.014,0,0.0481,0.155,3.06e-05,0.0516,0.82,98.023,4
456,6BWZQVNEFRvPkHu8rryzFE,2k6QZY07I4rike2j5GwXgs,Simpsomnia,Simpsomnia,Cristobal Chaves,2020-03-10,356370,28,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.804,0.723,7,-8.478,1,0.0483,0.00369,0.479,0.163,0.493,124.998,4
457,1ZFJR64MKM18VpWLHOD5bq,6w9ToX5slZ4uIdmD17hJ3c,Embriagá,Bendecido,Bryant Myers,2020-10-30,189013,5,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino",0.684,0.512,1,-7.872,1,0.223,0.0816,0.0,0.12,0.541,175.906,4
458,1gRQxbfL4ULWyTosgXSbWT,1VJ0briNOlXRtJUAzoUJdt,You Little Beauty,You Little Beauty,FISHER,2019-05-10,206587,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"australian house,house",0.926,0.951,6,-5.531,0,0.0924,0.00232,0.452,0.313,0.918,123.987,4
459,6pTDjJzSJaciuxfx9lW8hg,0DTN3egcNT6stWL3X1K4bb,Calypso,Say What?!,Round Table Knights,2011-02-27,226640,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.678,0.587,11,-6.756,1,0.42,0.00782,0.941,0.543,0.182,126.01,4
460,1RTut1YLnezQOFgTLphPYx,0YIhVMmaboWI25NVbZRkmo,Mi Estrella Blanca,Mi Estrella Blanca,Fondo Flamenco,2020-12-11,237293,42,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"flamenco fusion,pop flamenco,spanish pop,spanish pop rock",0.747,0.738,1,-5.25,1,0.122,0.724,0.0,0.181,0.904,88.144,4
461,3Th2of8xIYyImVLXUbzaTp,58ZTr51uERVdMQbfDbc5B3,Tenia Tanto Que Darte,Retales De Carnaval,Nena Daconte,2008-01-01,204560,63,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,spanish pop,0.642,0.603,1,-3.794,1,0.0349,0.0465,0.0,0.448,0.493,124.978,4
462,1iUfBsWrQejyW8cgS2zUDb,"2oQX8QiMXOyuqbcZEFsZfm,0f6U482Lbo91QNqNFH4Tat",Mi Bom Bom,Mi Bom Bom,"El Alfa,Nesi",2020-12-04,175304,37,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dembow,rap dominicano,trap latino,urbano latino",0.84,0.807,9,-7.147,0,0.102,0.112,0.0159,0.303,0.881,115.103,4
463,4MzXwWMhyBbmu6hOcLVD49,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1",DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,"Bad Bunny,Jhayco",2020-11-27,205090,77,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4
464,5kSadlv0lBRtFMzixj4KGS,"1ackd5XprZEkH3McKbQD51,5LeiVcEnsZcwc133TUhJNW",Te Voy a Esperar (feat. Belinda),Te Voy A Esperar (feat. Belinda),"Juan Magán,Belinda",2013-01-08,193480,39,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electro latino,spanish pop,latin arena pop,latin pop,mexican pop",0.69,0.79,10,-6.503,1,0.105,0.307,0.0,0.241,0.598,129.052,4
465,57JGoAQIsgLJcGeQ5AmORI,"1vyhD5VmyZ7KMfW5gqLgo5,4RSyJzf7ef6Iu2rnLdabNq,4AVFqumd2ogHFlRbKIjp1t",Mi Gente - Alesso Remix,Mi Gente (Alesso Remix),"J Balvin,Willy William,Alesso",2017-10-20,213360,18,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,pop dance,dance pop,edm,pop,progressive electro house",0.671,0.91,11,-2.558,0,0.0701,0.0102,0.0331,0.39,0.395,124.97,4
466,6Za3190Sbw39BBC77WSS1C,"1GDbiv3spRmZ1XdM1jQbT7,1i8SpTcr7yvPOmcqrbnVXY",Criminal,Criminal,"NATTI NATASHA,Ozuna",2017-09-01,232549,75,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin pop,rap latina,reggaeton,urbano latino,puerto rican pop,trap latino",0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,4
467,6t94PGXYAuo9GbJEnMpPcW,"6HqgxkTt9KGyt27zYrwVan,2raERfjzsdnUUQeZSge5eZ,7iK8PXO48WeuP03g8YR51W,1pQWsZQehhS4wavwh7Fnxd,11YLRSsZA3YVuQQtHXKTlz",La Forma en Que Me Miras,La Forma en Que Me Miras,"Super Yei,Sammy,Myke Towers,Lenny Tavárez,Rafa Pabön",2018-08-04,307435,73,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,urbano latino,trap latino,trap argentino",0.656,0.662,1,-1.387,1,0.191,0.149,8.32e-06,0.16,0.573,189.984,4
468,7AkGPjtb6YmEQLzYVjBHmC,"4F4pp8NUW08JuXwnoxglpN,08k2TtlE1pYESgljfijLaI",Candela - Prod. Dubbel Dutch,Worldwide Angel,"Bad Gyal,Dubbel Dutch",2018-02-21,196753,47,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"neoperreo,rap catala,rap latina,trap catala,urbano espanol,urbano latino,vogue",0.699,0.817,0,-4.996,0,0.0424,0.0803,0.0,0.0989,0.476,99.926,4
469,4gmpS5wN6XMd561ljyZekB,4az97MtWmBQ5Db3GfDh9j9,Toca,Toca,Morad,2021-03-12,268732,54,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,urbano espanol",0.803,0.669,8,-5.217,0,0.0854,0.429,0.0977,0.0959,0.614,142.029,4
470,2mM3gZ0BbPwPPMelbA8vgt,"7kXCcNRLEnblbTAppPraBp,329e4yvIujISKGKz1BZZbO,5hdhHgpxyniooUiQVaPxQ0,2cPqdH7XMvwaBJEVjheH8g,6kq4GHwUcUojGIu0ziSNXf",No Te Enamores - Remix,No Te Enamores (Remix),"Milly,Farruko,Nio Garcia,Jay Wheeler,Amenazzy",2020-11-20,289933,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton flow,urbano latino,reggaeton,trap latino,rap dominicano",0.824,0.837,5,-4.603,1,0.107,0.573,1.66e-05,0.271,0.58,100.021,4
471,5uvucCRBTkxv7VxIDLOqe7,1i8SpTcr7yvPOmcqrbnVXY,Devuelveme,Aura,Ozuna,2018-08-24,188906,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.744,0.769,11,-4.112,1,0.156,0.554,6.96e-06,0.102,0.784,175.999,4
472,6G69tn5Z10jzLMIvqbhHpW,4az97MtWmBQ5Db3GfDh9j9,Yo No Voy,Yo No Voy,Morad,2020-10-30,245000,55,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,urbano espanol",0.795,0.72,2,-6.653,0,0.0931,0.334,0.000229,0.104,0.687,143.939,4
473,1m0UFnuTktOkksvjbF9z0m,4eYnorQRhVHT2KBl2UyHHd,Ramenez la coupe à la maison,Marchand de sable,Vegedream,2018-07-20,235555,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"french hip hop,pop urbaine,r&b francais",0.808,0.661,0,-6.237,0,0.0395,0.0358,0.0,0.138,0.804,107.992,4
474,2lwrv8g1JbRlhhqYpPVnlE,"1jB62pOe5WpGiHOBDtKBBG,0W7oBn4W3biry1eehAk8wu,5zDVnUun4YSqFlbGk0W1kZ",Sugar Mami,Sugar Mami,"La Zowi,Albany,Pipo Beatz",2020-07-17,176326,55,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"rap latina,urbano espanol,urbano chileno",0.883,0.563,7,-7.052,1,0.284,0.318,2.92e-05,0.127,0.473,98.038,4
475,1soUdAofLWpmrpvoFoMUNa,"70s7RdFqr3UEBlooMGUQdO,4wQ4PEx8pDp2f0wpsvaSDF",Smoking I Wait (Remix),Smoking I Wait (Remix),"Paskman,Sara Montiel",2019-09-20,273745,43,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin tech house,cancion melodica,copla",0.808,0.668,9,-10.683,0,0.0924,0.000204,0.664,0.0586,0.109,126.025,4
476,5kwgMFf58HjfRnn536rRUP,5yD3wtXDmbOloiFzO3km1M,Septiembre,"Unknown, 2034",LUNA KI,2019-02-09,125200,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.682,0.892,6,-5.94,1,0.0316,0.0099,0.0,0.197,0.572,115.992,4
477,3VvyD7SxO6SO3IuCODFAfW,1tMWkquIkQtVD6vaZlDbSQ,Mil Tequilas,Mil Tequilas,Chema Rivas,2019-10-18,255450,55,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,electro latino,0.673,0.772,1,-3.937,1,0.127,0.224,0.0,0.0957,0.287,100.213,4
478,4o1DxRjMCHDwBiOKv88rOl,"1fctva4kpRbg2k3v7kwRuS,1TtXnWcUs0FCkaZDPGYHdf,21451j1KhjAiaYKflxBjr1,7iK8PXO48WeuP03g8YR51W",B11 (feat. Myke Towers),B11 (feat. Myke Towers),"Rvssian,Darell,Zion & Lennox,Myke Towers",2019-09-18,251929,59,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino,latin hip hop",0.759,0.717,0,-5.014,1,0.115,0.0672,0.000455,0.131,0.195,99.946,4
479,4r9jkMEnArtWGH2rL2FZl0,4q3ewBCX7sLwd24euuV69X,A Tu Merced,YHLQMDLG,Bad Bunny,2020-02-29,175918,76,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4
480,37eGbhE1xVFSvcKkqGb6i1,"3Isy6kedDrgPYoTS1dazA9,1vyhD5VmyZ7KMfW5gqLgo5",Contra La Pared,Contra La Pared,"Sean Paul,J Balvin",2019-03-14,224680,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,dancehall,pop,pop rap,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.828,0.588,2,-7.14,1,0.118,0.0156,0.0,0.124,0.598,94.052,4
481,4KXtFUFmPObTROXShFLHZX,"4JreHVYyb6GqE2BU03Kx96,7iK8PXO48WeuP03g8YR51W,4Wcscw7z9AAE6y7qWdIAin","Ajena (with Myke Towers, Dylan Fuentes)",Ajena,"Dayme y El High,Myke Towers,Dylan Fuentes",2019-04-16,162901,62,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino,reggaeton colombiano",0.701,0.604,0,-5.381,0,0.445,0.271,1.41e-06,0.104,0.718,195.801,4
482,0r9d60ZYPAlFHq8qnUtkXN,"00me4Ke1LsvMxt5kydlMyU,4q3ewBCX7sLwd24euuV69X",Madura (feat. Bad Bunny),Madura (feat. Bad Bunny),"Cosculluela,Bad Bunny",2018-04-13,190909,1,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,reggaeton,trap latino,urbano latino",0.878,0.555,1,-7.639,0,0.202,0.138,1.34e-06,0.151,0.751,88.029,4
483,2JPLbjOn0wPCngEot2STUS,4q3ewBCX7sLwd24euuV69X,Yonaguni,Yonaguni,Bad Bunny,2021-06-04,206710,78,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,4
484,6Y4PDQv4XjYjHLeLmvyOt0,"77ziqFxp5gaInVrF2lj4ht,1i8SpTcr7yvPOmcqrbnVXY",Si Te Vas,Si Te Vas,"Sech,Ozuna",2019-09-26,204906,58,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"panamanian pop,reggaeton,trap latino,urbano latino,puerto rican pop",0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.143,0.554,174.101,4
485,7mcdgAXmb35dakBnfDIv3q,2R21vXR83lH98kGeO99Y66,Narcos,Emmanuel,Anuel AA,2020-05-29,259250,61,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.614,0.746,10,-3.527,0,0.196,0.347,1.43e-05,0.0874,0.601,168.072,4
486,0HDudjyoG3UpWIMAJrXIaB,27mWOSZjlpmtoqsRjRwQyu,El Sueño - Radio Edit,El Sueño,Dennis Cruz,2018-10-09,235161,1,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin tech house,tech house",0.91,0.523,10,-14.232,0,0.0887,0.017,0.531,0.106,0.314,123.992,4
487,3mQ6SLdxxaL52Yte7KF2Ks,1vyhD5VmyZ7KMfW5gqLgo5,Morado,Morado,J Balvin,2020-01-09,200666,60,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino",0.881,0.696,11,-3.838,0,0.0797,0.136,4.06e-05,0.0927,0.781,97.002,4
488,0GsD52TNoNFEb6L3N6FryW,4mnY9Vvz3GXQIyHljvWnY1,El Tiburón (The Shark),El Tiburón (The Shark),Henry Mendez,2013-05-14,223577,34,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electro latino,reggaeton,spanish pop",0.733,0.919,11,-5.425,0,0.0459,0.0126,0.0,0.213,0.677,127.951,4
489,5u7twkeask1VIyDeNTElSU,77ziqFxp5gaInVrF2lj4ht,Sal y Perrea,42,Sech,2021-04-15,216510,64,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"panamanian pop,reggaeton,trap latino,urbano latino",0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,4
490,5E0gsHgrsCwG4FxTit0ltJ,2jSGzJw0ebJLu7OLVSOcBP,Choca,Love and Sex,Plan B,2014-09-09,220866,65,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.853,0.826,4,-4.837,0,0.11,0.221,2.37e-06,0.0575,0.521,88.004,4
491,1PCvKFPWnTXAe2oaReVUcr,"0TnOYISbd1XYRBk9myaseg,2DlGxzQSjYe5N6G9nkYghR,2OjoIDVPQKT9B7loZbPEfp",We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Globalization,"Pitbull,Jennifer Lopez,Claudia Leitte",2014-11-21,222520,71,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dance pop,miami hip hop,pop,urban contemporary,axe,pop nacional,sertanejo universitario",0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,4
492,2Z3RqW9jfl62il0R4q8wQy,0fdh6BhOBgk3vqVn2XKQ0F,Ahora Dice Que Me Ama,Ahora Dice Que Me Ama,Bandaga,2020-02-21,198000,1,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,flamenco urbano,0.848,0.615,1,-5.675,0,0.192,0.165,0.0,0.181,0.48,119.964,4
493,5O3cRP4ZHC9vvVIHtET1f0,"77ziqFxp5gaInVrF2lj4ht,14zUHaJZo1mnYtn6IBRaRP",Qué Más Pues,The Sensation,"Sech,Justin Quiles",2018-12-06,203666,60,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"panamanian pop,reggaeton,trap latino,urbano latino",0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.842,4
494,6PDlkWmrq2ZKiUuFt2aQsH,"14zUHaJZo1mnYtn6IBRaRP,4VVEpEhC8NcR7AqNEds42U,21451j1KhjAiaYKflxBjr1",Loco,Loco,"Justin Quiles,Chimbala,Zion & Lennox",2021-05-13,231603,65,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,dembow,rap dominicano",0.77,0.899,8,-2.981,1,0.0494,0.222,1.14e-06,0.0894,0.851,128.05,4
495,3g4UyIcQwutiG0TfW32GnX,"0tmwSHipWxN12fsoLcFU3B,1i8SpTcr7yvPOmcqrbnVXY",Esclavo de Tus Besos,Esclavo de Tus Besos,"Manuel Turizo,Ozuna",2019-02-15,219302,58,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino,puerto rican pop",0.805,0.671,5,-5.316,1,0.111,0.113,0.0,0.278,0.522,90.979,4
496,4vK8Kvyw1mabkMXJqbZOZT,"47MpMsUfWtgyIIBEFOr4FE,21451j1KhjAiaYKflxBjr1",Llégale,Llégale,"Lunay,Zion & Lennox",2019-03-29,253333,50,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino",0.595,0.787,9,-4.469,1,0.0523,0.211,0.0,0.0732,0.57,179.945,4
497,38a7xqi18rg8wGJhK71fj8,0fdh6BhOBgk3vqVn2XKQ0F,Otra Copa,Otra Copa,Bandaga,2018-12-01,216000,2,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,flamenco urbano,0.871,0.556,4,-7.566,0,0.228,0.288,0.000295,0.307,0.6,99.981,4
498,2B94bbI1a4LyBpK1439oP7,"3RtNN1VnooWEn3KQk03DUL,7iK8PXO48WeuP03g8YR51W,1mcTU81TzQhprhouKaTkpq,6P6GTRTigHBp8ZesNtpCKH",Cuerpo en Venta,Cuerpo en Venta,"Noriel,Myke Towers,Rauw Alejandro,Almighty",2019-08-09,254413,64,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,puerto rican pop,reggaeton flow",0.696,0.601,11,-5.749,1,0.302,0.161,0.0,0.0974,0.408,91.924,4
499,0cGy3K7zTivPgk3iUC91nz,"3CLzGEm4DCOh5ouaMm6mZs,4ncaw2cfA3Wlly1tBD2eWt",Chivirika,Chivirika,"El Villanord,Yailin la Mas Viral",2021-03-12,212312,53,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dembow,dembow dominicano",0.862,0.741,10,-4.904,0,0.234,0.44,4.21e-05,0.21,0.668,97.97,4
500,439bhfWUo0JI6wmfvm4Auq,"0yfhOzsYbBALSbWK4DjpCh,3VvNUTRCcLvm3mU1gIw9Jm",X.O.X.O.,Foxy Times,"Pedro Calderon,D' La Crem",2019-02-18,174350,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,flamenco urbano,0.507,0.819,6,-3.238,0,0.127,0.439,0.00773,0.0844,0.569,199.812,4
501,49qQQcd8wONsOy3PwnZKHB,3IW7ScrzXmPvZhB27hmfgy,Ma jolie,Je ne me vois pas briller,Jul,2017-06-30,233853,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"french hip hop,pop urbaine,rap marseille",0.828,0.801,1,-5.907,0,0.0924,0.286,9.67e-06,0.362,0.778,127.971,4
502,6wdI9sg2VdgjqSg0ozu9PK,4WnAHZz1pgl8hus8hidIRV,Afro Trap Pt. 7 (La puissance),Afro Trap Part. 7 (La puissance),MHD,2016-12-23,140077,63,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"french hip hop,pop urbaine,r&b francais",0.97,0.806,8,-5.628,0,0.298,0.0955,0.0,0.133,0.815,120.003,4
503,5CLOvp3vpHLX929j3omI0G,1QHYt2boAnZu4EW0Iu63EV,Las Divinas,Las Divinas,Patito Feo,2019-02-12,111542,55,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.796,0.689,4,-4.979,0,0.0536,0.111,1.99e-05,0.33,0.924,112.009,4
504,0dj7F7AHOFWrdlCOGxL44G,2w1wJcGdJQ4Lw08oKBnDsw,Los Porros No,Los Porros No,El Jincho,2020-01-13,186336,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"bases de freestyle,urbano espanol",0.86,0.61,11,-12.12,0,0.544,0.144,0.000111,0.0414,0.613,110.998,4
505,3cg2Y9mIiYNdcPTLKaQgK3,"77ziqFxp5gaInVrF2lj4ht,14zUHaJZo1mnYtn6IBRaRP",Fabuloso,1 of 1,"Sech,Justin Quiles",2020-05-21,200494,60,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"panamanian pop,reggaeton,trap latino,urbano latino",0.637,0.785,6,-2.612,1,0.166,0.0846,0.000239,0.0392,0.74,87.4,4
